a	один
statistical	статистический
statistics	статистика
statue	статуя
stature	рост
status	положение
statute	статут
staunch	стойкий
stave	нотоносец
stay	останавливаться
stead	место
steadfast	твердый
steadily	устойчиво
steady	устойчивый
steak	бифштекс
steal	воровать
stealth	хитрость
steam	пар
steamer	пароход
steamship	пароход
steel	сталь
steep	крутой
steeple	шпиль
steeply	круто
steer	руководить
stellar	звездный
stem	стебель
stench	вонь
step	ступать
stepdaughter	падчерица
stepfather	отчим
stepmother	мачеха
stepson	пасынок
stereo	стерео
stereotype	стереотип
sterile	стерильный
sterling	стерлинг
stern	корма
steroid	стероид
stethoscope	стетоскоп
stew	рагу
steward	стюард
stick	палка
sticky	клейкий
stiff	жесткий
stifle	подавлять
stigma	стигма
stiletto	стилет
still	бесшумный
stilted	высокопарный
stimulant	стимулятор
stimulate	стимулировать
stimulation	стимуляция
stimulus	стимул
sting	жалить
stink	вонять
stint	скупиться
stipulate	предусматривать
stir	размешивать
stirrup	стремя
stitch	шов
stoat	горностай
stock	запас
stockbroker	биржевой маклер
stocking	чулок
stockpile	запас
stocky	коренастый
stoke	топить
stomach	желудок
stomp	топать
stone	камень
stonework	каменная кладка
stool	табурет
stoop	наклонять
stop	останавливаться
storage	хранение
store	снабжать
storey	этаж
stork	аист
storm	буря
stormy	бурный
story	повесть
storyline	фабула
storyteller	рассказчик
stout	полный
stove	печь 
stow	укладывать
straddle	сесть верхом
straight	не изогнутый
straightaway	сразу
straighten	выпрямлять
straightforward	прямой
strain	напрягать
strait	пролив
strand	прядь
stranded	скрученный
strange	чужой
strangely	странно
stranger	незнакомец
strangle	задушить
strap	ремень
strategic	стратегический
strategy	стратегия
stratum	слой
straw	солома
strawberry	клубника
stray	случайный
streak	полоса
stream	поток
streamline	рационализировать
street	улица
strength	сила
strengthen	укрепляться
strenuous	напряженный
stress	давление
stressed	ударный
stretch	тянуться
stretcher	носилки
stricken	ударяться
strict	строгий
strictly	строго
stride	шагать
strident	пронзительный
strife	борьба
strike	забастовка
striker	забастовщик
striking	поразительный
string	веревка
stringent	строгий
strip	раздевать
stripe	полоса
striped	полосатый
strive	стремиться
stroke	гладить
stroll	прогуливаться
strong	сильный
stronghold	крепость
strongly	сильно
structural	структурный
structure	строение
struggle	борьба
strut	распорка
stub	заглушка
stubble	щетина
stubborn	упрямый
stucco	штукатурка
stud	шпилька
student	студент
studio	студия
study	изучать
stuff	материал
stuffy	душный
stumble	спотыкаться
stump	пень
stun	ошеломить
stunning	ошеломляющий
stunt	трюк
stunted	чахлый
stupendous	громадный
stupid	глупый
stupor	оцепенение
sturdy	крепкий
stutter	заикаться
style	стиль
stylus	перо
suave	учтивый
sub	подводная лодка
subconscious	подсознательный
subcontract	субподряд
subculture	субкультура
subdivide	подразделяться
subdue	подавлять
subject	тема
subjective	субъективный
sublime	возвышенное
subliminal	подсознательный
submarine	подводный
submerge	погружать
submission	представление
submissive	покорный
submit	представлять
subordinate	подчиненный
subscribe	подписываться
subscription	подписка
subsequent	последующий
subsequently	впоследствии
subservient	подчиненный
subset	подмножество
subside	утихать
subsidiary	дочерний
subsidy	субсидия
subsist	существовать
substance	вещество
substantial	крепкий
substantially	существенно
substantiate	обосновывать
substantive	существенный
substitute	заменять
subterfuge	уловка
subtitle	субтитр
subtle	тонкий
subtlety	тонкость
subtract	вычитать
subtracting	вычитающий
subtraction	вычитание
suburb	пригород
suburban	пригородный
subversive	подрывной
subvert	ниспровергать
subway	метро
succeed	преуспевать
success	удача
successful	благополучный
successfully	успешно
succession	правопреемство
successive	последовательный
successor	преемник
succinct	сжатый
succulent	сочный
succumb	поддаваться
such	такой
suck	сосать
sucker	присоска
suckle	кормить
suction	всасывание
sudan	судан
sudden	внезапный
suddenly	вдруг
sue	предъявлять иск
suede	замша
suffer	страдать
sufferer	страдалец
suffering	страдание
suffice	быть достаточным
sufficient	достаточный
sufficiently	достаточно
suffix	суффикс
suffocate	задыхаться
suffrage	избирательное право
sugar	сахар
suggest	предлагать
suggestion	предложение
suicide	самоубийство
suit	костюм
suitable	подходящий
suitcase	чемодан
suite	набор
suitor	истец
sulk	дуться
sulphate	сульфат
sulphur	сера
sultan	султан
sum	сумма
summarize	обобщать
summary	краткое изложение
summer	лето
summertime	летнее время
summit	саммит
summon	вызывать
sun	солнце
sunbathe	загорать
sunbeam	солнечный луч
sunburn	загар
sunday	воскресенье
sundial	солнечные часы
sundry	различный
sunflower	подсолнечник
sunlight	солнечный свет
sunny	солнечный
sunrise	восход солнца
sunset	закат
sunshine	солнечный свет
sup	отхлебывать
super	супер
superb	великолепный
superficial	поверхностный
superfluous	излишний
superintendent	управляющий
superior	высший
superman	сверхчеловек
supermarket	универсам
supernatural	сверхъестественный
supernova	сверхновая
superpower	сверхдержава
supersede	заменять
supersonic	сверхзвуковой
superstar	звезда
superstition	суеверие
superstitious	суеверный
superstore	хранить
superstructure	надстройка
supervise	контролировать
supervision	надзор
supervisor	руководитель
supper	ужин
supplant	вытеснять
supple	гибкий
supplement	дополнение
supplementary	дополнительный
supplier	поставщик
supply	снабжение
support	поддержка
supporter	сторонник
supporting	поддерживающий
supportive	поддерживающий
suppose	полагать
supposed	предполагаемый
supposedly	предположительно
supposition	предположение
suppress	подавлять
supremacy	превосходство
supreme	верховный
surcharge	надбавка
sure	уверенный
surely	конечно
surety	поручительство
surf	прибой
surface	поверхность
surfeit	пресыщение
surge	всплеск
surgeon	хирург
surgery	хирургия
surgical	хирургический
surmise	предполагать
surmount	преодолевать
surname	фамилия
surpass	превосходить
surplus	профицит
surprise	удивление
surprised	изумленный
surprising	внезапный
surprisingly	удивительно
surreal	сюрреалистичный
surrender	сдаваться
surreptitious	тайный
surrogate	суррогатный
surround	окружать
surrounding	ближний
surroundings	окрестности
surveillance	наблюдение
survey	опрос
surveyor	землемер
survival	выживание
survive	пережить
survivor	выживший
susceptibility	восприимчивость
susceptible	подверженный
suspect	подозревать
suspend	приостанавливать
suspense	неизвестность
suspension	приостановление
suspicion	подозрение
suspicious	подозрительный
suss	разузнать
sustain	поддерживать
sustainable	устойчивый
swab	тампон
swallow	глотать
swamp	болото
swan	лебедь
swap	обмен
swarm	рой
swat	удар
swatch	образец
swathe	бинт
sway	раскачиваться
swear	клясться
sweat	потеть
sweater	свитер
swede	швед
sweden	швеция
swedish	шведский
sweep	мести
sweet	сладкий
sweetheart	дорогой
swell	усиливаться
swelling	опухоль
swerve	сворачивать
swift	быстро
swiftly	быстро
swim	плавать
swimming	плавание
swindle	обман
swine	свинья
swing	качели
swipe	сильный удар
swirl	кружить
swiss	швейцарский
switch	выключать
switchboard	коммутатор
switzerland	швейцария
swivel	поворотный
swollen	вздутый
swoop	устремляться
swop	обмениваться
sword	меч
sycamore	платан
syllable	слог
syllabus	программа
symbiotic	симбиотический
symbol	символ
symbolic	символический
symmetry	симметрия
sympathetic	сочувствующий
sympathize	сочувствовать
sympathy	симпатия
symphony	симфония
symposium	симпозиум
symptom	симптом
synagogue	синагога
synchronize	синхронизировать
syndicate	синдицировать
syndrome	синдром
synergy	синергия
synod	синод
synonym	синоним
synopsis	конспект
syntactic	синтаксический
syntax	синтаксис
synthesis	синтез
synthetic	синтетический
syphilis	сифилис
syria	сирия
syringe	шприц
syrup	сироп
system	система
systematic	систематический
systemic	системный
tab	ярлык
tabby	муар
table	стол
tablet	таблетка
tabloid	таблоид
taboo	табу
tabulate	табулировать
tacit	молчаливый
tackle	блокировка (игрока)
tacky	липкий
tact	такт
tactic	тактика
tactile	тактильный
tad	ребёнок
tadpole	головастик
tag	тег
tail	хвост
tailor	портной
taint	пятно
taiwan	тайвань
take	брать
takeaway	отнимать
tale	сказка
talent	талант
talented	талантливый
talk	разговор
talkative	разговорчивый
talking	говорить
tall	высокий (человек
tally	подсчет
tame	ручной
tamper	подделывать
tampon	тампон
tan	загорелый
tandem	тандем
tang	лапка
tangent	касательный
tangerine	мандарин
tangible	ощутимый
tangle	запутывать
tangled	запутанный
tango	танго
tank	бак
tanker	танкер
tantamount	равносильный
tantrum	вспышка раздражения
tanzania	танзания
tap	постукивать
tape	тесьма
taper	конический
tapestry	гобелен
tar	смола
target	цель
tariff	тариф
tarnish	потускнение
tart	пирог
tartan	шотландка
task	урочная работа
tassel	кисточка
taste	вкус
tat	плести кружево
tattoo	татуировка
taunt	дразнить
taut	натянутый
tavern	таверна
tax	налог
taxation	налогообложение
taxi	такси
taxpayer	налогоплательщик
tea	чай
teach	учить
teacher	учитель
teaching	обучение
teak	тиковое дерево
team	команда
teapot	чайник
tear	слеза
tearful	плачущий
tease	дразнить
technical	технический
technicality	формальность
technically	технически
technician	техник
technique	техника
technological	технологический
technology	техника
tectonic	тектонический
teddy	тедди
tedious	утомительный
tee	т-образный
teem	кишеть
teen	подросток
teenager	подросток
teeter	качание
telecommunication	телекоммуникации
telegram	телеграмма
telegraph	телеграф
telepathy	телепатия
telephone	телефон
telescope	телескоп
television	телевидение
telex	телекс
tell	говорить
teller	кассир
telly	телевизор
temper	характер
temperament	темперамент
temperance	умеренность
temperate	умеренный
temperature	температура
tempered	закаленный
tempest	буря
template	шаблон
temple	храм
tempo	темп
temporal	временный
temporarily	временно
temporary	временный
tempt	искушать
temptation	искушение
ten	десять
tenable	прочный
tenacious	цепкий
tenacity	упорство
tenant	арендатор
tend	клонится
tendency	тенденция
tender	нежный
tendon	сухожилие
tenement	недвижимость
tennis	теннис
tenor	тенор
tense	напряженный
tension	напряжение
tent	палатка
tentative	предварительный
tenuous	разреженный
tenure	пребывание
tepid	тепловатый
tequila	текила
term	срок
terminal	терминал
terminate	завершать
terminology	терминология
terminus	вокзал
terrace	терраса
terrain	местность
terrestrial	земной
terrible	внушающий страх
terribly	страшно
terrier	терьер
terrific	страшный
terrify	ужасать
territorial	территориальный
territory	территория
terror	страх
terrorism	терроризм
terrorist	террорист
tertiary	третичный
test	проверка
testament	завет
testicle	яичко
testify	свидетельствовать
testimonial	аттестат
testimony	показание
testing	испытание
testosterone	тестостерон
testy	вспыльчивый
tetanus	столбняк
tether	привязать
text	текст
textbook	учебник
textile	текстильный
texture	текстура
thai	тайский
than	чем
thank	благодарить
thanks	благодарность
thanksgiving	благодарение
that	что
thatch	солома
thaw	оттепель
the	этот
theater	театр
theatre	театр
thee	тебе
theft	кража
their	их
theirs	их
them	они
theme	тема
themselves	себя
then	тогда
thence	оттуда
theologian	богослов
theological	богословский
theology	теология
theorem	теорема
theoretical	теоретический
theorist	теоретик
theory	теория
therapeutic	терапевтический
therapist	терапевт
therapy	терапия
there	там
thereabouts	поблизости
thereafter	после этого
thereby	тем самым
therefore	по этой причине
therein	здесь
thereof	из этого
thereon	на том
thermal	тепловой
thermodynamics	термодинамика
thermometer	термометр
thermos	термос
thermostat	термостат
thesaurus	тезаурус
these	этот
thesis	тезис
they	они
thick	толстый
thicket	заросль
thickly	толсто
thickness	толщина
thief	вор
thigh	бедро
thin	тонкий
thing	вещь
think	думать
thinking	размышление
third	третий
thirst	жажда
thirsty	томимый жаждой
thirteen	тринадцать
thirty	тридцать
this	этот
thistle	чертополох
thong	ремень
thorn	шип
thorough	тщательный
thoroughbred	чистокровный
thoroughfare	проезд
thoroughly	тщательно
those	эти
though	тем не менее
thought	мысль
thousand	тысяча
thrall	покорять
thrash	биться
thread	нитка
threat	опасность
threaten	грозить
threatening	грозящий
three	три
threefold	тройной
threshold	порог
thrift	бережливость
thrill	трепет
thrilled	трепет
thriller	триллер
thrilling	захватывающий
thrive	процветать
throat	горло
throne	трон
throng	толпа
throttle	дроссель
through	через
throughout	через
throw	бросать
thrush	дрозд
thrust	совать
thud	глухой звук
thug	бандит
thumb	большой палец (руки
thump	стучать
thunder	гром
thunderbolt	удар молнии
thunderstorm	гроза
thursday	четверг
thus	так
thwart	банка
thy	твой
thyme	тимьян
thyroid	щитовидный
tibet	тибет
tic	тик
tick	тик
ticket	билет
tickle	щекотать
tide	прилив
tidy	аккуратный
tie	завязывать
tier	ярус
tiger	тигр
tight	тесно
tighten	сжимать
tightly	наглухо
tile	плитка
till	до
tilt	наклонять
timber	древесина
time	время
timetable	расписание
timid	робкий
timing	синхронизация
tin	олово
tinge	оттенок
tingle	покалывать
tinker	лудильщик
tinsel	мишура
tint	оттенок
tiny	крошечный
tip	наклоняться
tiptoe	кончики пальцев ног
tire	покрышка
tired	усталый
tiresome	утомительный
tiring	изнурительный
tissue	ткань
tit	сиська
titan	титан
title	заглавие
to	к
toad	жаба
toast	тост
tobacco	табак
today	сегодня
toddler	ребёнок
toe	палец ноги
toffee	ириска
together	вместе
toil	трудиться
toilet	туалет
token	маркер
tolerance	терпимость
tolerant	терпимый
tolerate	терпеть
toll	пошлина
tomato	помидор
tomb	гробница
tombstone	могильная
tome	том
tomorrow	завтра
ton	тонна
tone	звук
tongue	язык
tonic	тоник
tonight	сегодняшний вечер
tonne	тонна
tonsil	миндалина
too	излишне
tool	инструмент
tooth	зуб
toothache	зубная боль
toothbrush	зубная щётка
top	верхний
topic	тема
topography	топография
topple	свергать
torch	факел
torment	мучить
tornado	торнадо
torpedo	торпеда
torrent	поток
torso	торс
tort	деликт
tortoise	черепаха
tortuous	извилистый
torture	пытка
tory	тори
toss	бросать
tot	малыш
total	целое
totalitarian	тоталитарный
totally	полностью
tote	везти
totem	тотем
touch	касаться
touchstone	пробный камень
touchy	обидчивый
tough	жёсткий
toughen	ужесточать
tour	путешествие
tourism	туризм
tourist	турист
tournament	турнир
tout	зазывала
tow	буксировать
toward	по направлению
towards	к
towel	полотенце
tower	башня
town	город (небольшой)
township	местечко
toxic	токсичный
toxin	токсин
toy	забава
trace	след
tracer	индикатор
tracery	узор
track	след
tract	путь
traction	тяговый
tractor	трактор
trade	торговля
trademark	товарный знак
trader	трейдер
tradesman	торговец
trading	торговля
tradition	традиция
traditional	традиционный
traditionally	по традиции
traffic	движение
tragedy	трагедия
tragic	трагический
trail	след
trailer	трейлер
train	поезд
trained	обученный
trainee	стажер
trainer	тренер
training	воспитание
trait	черта
traitor	предатель
trajectory	траектория
tram	трамвай
tramp	бродяга
trample	растаптывать
trance	транс
tranquil	спокойный
trans	транс
transact	вести
transaction	транзакция
transatlantic	трансатлантический
transcend	превосходить
transcribe	транскрибировать
transcript	копия
transcription	транскрипция
transducer	датчик
transfer	перенос
transform	изменять
transformation	преобразование
transgressive	греховный
transient	переходный
transistor	транзистор
transit	транзит
transition	эволюция
transitive	транзитивный
transitory	преходящий
translate	переводить
translation	перевод
translucent	прозрачный
transmission	передача
transmit	передавать
transparency	прозрачность
transparent	прозрачный
transplant	трансплантация
transplantation	трансплантация
transport	перевозить
transportation	перевозка
transverse	поперечный
trap	удерживать
trash	хлам
trauma	травма
traumatic	травматический
travel	путешествовать
traveler	путешественник
traveller	путешественник
traverse	пересекать
travesty	пародия
tray	поднос
treachery	предательство
tread	ступать
treadmill	топчак
treason	измена
treasure	сокровище
treasurer	казначей
treasury	казначейство
treat	обращаться
treatise	трактат
treatment	лечение
treaty	договор
treble	утраиваться
tree	дерево
trek	переход
trellis	решетка
tremble	дрожать
tremendous	огромный
tremor	дрожь
trench	траншея
trend	курс
trendy	ультрамодный
trepidation	трепет
trespass	прегрешение
triad	триада
trial	испытание
triangle	треугольник
tribal	племенной
tribe	племя
tribulation	страдание
tribunal	трибунал
tribune	трибун
tribute	дань
trick	обман
trickle	струйка
tricky	мудреный
trident	трезубец
trifle	пустяк
trigger	триггер
trilogy	трилогия
trim	подстригать
trinity	троица
trio	трио
trip	идти быстро
tripartite	трехсторонний
tripe	рубец
triple	тройной
triplet	триплет
triplicate	одна из трёх копий
tripod	тренога
trite	банальный
triumph	триумф
triumphant	торжествующий
trivia	мелочи
trivial	тривиальный
trojan	троянский
troll	тролль
trolley	тележка
trombone	тромбон
troop	отряд
trophy	трофей
tropical	тропический
trot	рысь
troubadour	трубадур
trouble	беспокойство
troubled	неприятность
trough	корыто
troupe	труппа
trouser	брючный
trousers	брюки
trout	форель
truant	прогульщик
truce	перемирие
truck	грузовик
true	верный
truffle	трюфель
truly	правдиво
trump	козырь
trumpet	труба
truncheon	дубинка
trundle	катить
trunk	ствол
trust	вера
trustee	попечитель
trustworthy	надежный
truth	правда
try	пытаться
tsar	царь
tub	ванна
tuba	туба
tube	труба
tuberculosis	туберкулез
tubing	труба
tubular	трубчатый
tuck	складка
tuesday	вторник
tug	буксир
tuition	обучение
tulip	тюльпан
tumble	кувыркаться
tummy	животик
tumor	опухоль
tumour	опухоль
tumult	смятение чувств
tuna	тунец
tune	мелодия
tungsten	вольфрамовый
tunic	туника
tunisia	тунис
tunnel	тоннель
tuppence	два пенса
turbine	турбина
turbulence	турбулентность
turbulent	турбулентный
turd	дерьмо (фекалии
turf	дерн
turkey	индейка
turmoil	суматоха
turn	вращение
turnaround	цикл
turnip	репа
turnover	оборот
turnstile	турникет
turntable	проигрыватель
turquoise	бирюза
turret	башня
turtle	черепаха
tussle	борьба
tutor	наставник
tutorial	консультация
tuxedo	смокинг
tv	телевидение
twain	пара
twang	гнусавить
tweed	твид
tweezers	пинцет
twelve	двенадцать
twentieth	двадцатый
twenty	двадцать
twice	дважды
twig	ветка
twilight	сумерки
twin	близнец
twine	шпагат
twinge	приступ боли
twinkle	мерцать
twirl	крутить
twist	обвивать
twisted	скрученный
twit	попрёк
twitch	дергать
two	два
twofold	двойной
tycoon	магнат
type	тип
typeface	начертание шрифта
typewriter	пишущая машинка
typhoon	тайфун
typical	типичный
typically	типично
typographical	типографский
tyrannical	тиранический
tyranny	тирания
tyrant	тиран
tyre	шина
uganda	уганда
ugly	безобразный
uh	ах
ulcer	язва
ulterior	скрытый
ultimate	последний
ultimately	окончательно
ultimatum	ультиматум
ultra	ультра
umbilical	пупочный
umbrella	зонт
umpire	судья
umpteen	бесчисленный
un	слово-заместитель
unable	неспособный
unacceptable	недопустимый
unadulterated	чистейший
unanimity	единодушие
unanimous	единодушный
unanimously	единогласно
unaware	неосведомленный
unbelievable	невероятный
uncanny	жуткий
uncertain	неопределённый
uncertainty	неопределенность
unchanged	неизменившийся
uncle	дядя
unclear	неясный
uncomfortable	неудобный
unconscious	не осознающий
uncontrolled	неуправляемый
uncouth	неотесанный
uncover	открывать
under	вниз
underclass	класс
undercover	секретный
undercut	подрез
underdog	собака
underestimate	недооценивать
undergo	подвергаться
undergraduate	студент
underground	подземный
undergrowth	подлесок
underlie	лежать в основе
underline	подчеркивать
underlying	лежащий в основе
undermine	подрывать
underneath	внизу
underpants	задыхаться
underpin	поддерживать
underprivileged	привилегированный
underscore	подчеркивать
underside	нижняя сторона
understand	понимать
understandable	понятный
understanding	понимание
understate	занижать
undertake	предпринимать
undertaker	гробовщик
undertaking	обязательство
undertone	унтертон
underwater	под водой
underway	под
underwear	подземные воды
underwrite	подписывать
undo	расстегивать
undone	расстегнутый
undoubtedly	несомненно
unearth	раскапывать
uneasy	тревожный
unemployed	безработный
unemployment	безработица
unexpected	неожиданный
unexpectedly	негаданно
unfair	несправедливый
unfairly	несправедливо
unfamiliar	незнакомый
unfold	развертывать
unfortunate	неудачливый
unfortunately	к несчастью
unfriendly	враждебный
unhappiness	несчастье
unhappy	несчастный
unicorn	единорог
uniform	форма (одежды)
unify	объединять
unilateral	односторонний
unimportant	неважный
union	объединение
unionist	юнионист
unique	уникальный
unison	унисон
unit	единица
unitary	унитарный
unite	объединять
united	соединённый
unity	единство
universal	универсальный
universe	вселенная
university	университет
unkind	злой
unknown	неизвестный
unlawful	незаконный
unless	если не
unlike	в отличие от
unlikely	маловероятно
unload	разгружать
unlucky	неудачный
unnecessary	излишний
unnerve	тревожить
unpleasant	неприятный
unprecedented	беспрецедентный
unravel	распутывать
unreasonable	бессмысленно
unremitting	неослабный
unrest	беспорядки
unruly	непокорный
unscathed	невредимый
unsettle	расстраивать
unsteady	неустойчивый
unsuccessful	безуспешный
until	до
unto	к
untoward	упрямый
unusual	необыкновенный
unusually	небывало
unwanted	нежелательный
unwieldy	громоздкий
unwilling	нерасположенный
unwillingly	неохотно
unwind	разматываться
unwitting	неинформированный
up	вверх
upbeat	радостный
upbringing	воспитание
upcoming	наступающий
update	обновление
upgrade	обновление
upheaval	переворот
uphill	склон
uphold	поддерживать
upholstery	обивка
upkeep	содержание
upland	плоскогорье
uplift	поднимать вверх
upon	на
upper	верхний
uppermost	прежде всего
upright	прямой
uprising	восстание
uproar	шум
uproot	выкорчевывать
upset	опрокидывать
upshot	развязка
upstairs	вверх (по лестнице)
upstart	выскочка
upstream	входной
upsurge	подъем
uptake	поглощение
uptight	встревоженный
upturn	подъём
upward	направленный вверх
upwards	вверх
uranium	уран
urban	городской
urge	подгонять
urgency	срочность
urgent	срочный
urinate	мочиться
urine	моча
us	нас
usage	использование
use	использовать
used	подержанный
useful	полезный
useless	бесполезный
user	пользователь
usher	билетер
usual	обыкновенный
usually	обычно
usurp	узурпировать
utensil	посуда
uterus	матка
utilitarian	утилитарный
utility	утилита
utilize	использовать
utmost	крайний
utopia	утопия
utter	произносить
utterance	высказывание
utterly	крайне
vacancy	вакансия
vacant	вакантный
vacate	освобождать
vacation	каникулы
vaccinate	вакцинировать
vaccination	вакцинация
vaccine	вакцина
vacuum	вакуум
vagabond	бродяга
vagina	влагалище
vague	смутный
vaguely	смутно
vain	напрасный
vale	долина
valentine	валентинка
valet	камердинер
valiant	доблестный
valid	действительный
validity	срок действия
valley	долина
valuable	ценный
valuation	оценка
value	ценность
valve	клапан
vampire	вампир
van	фургон
vandal	вандал
vane	флюгер
vanguard	авангард
vanilla	ваниль
vanish	исчезать
vanity	тщеславие
vantage	преимущество
vapour	пар
variable	переменный
variant	варианта
variation	изменение
varied	различный
variegated	пестрый
variety	многообразие
various	различный
varnish	лак
vary	изменять
varying	изменяющийся
vascular	сосудистый
vase	ваза
vassal	вассал
vast	огромный
vat	чан
vault	свод
vaulting	свод
veal	телятина
vector	вектор
veer	менять направление
vegan	веган
vegetable	овощ
vegetarian	вегетарианец
vegetation	растительность
vegetative	растительный
vehement	резкий
vehicle	машина
veil	вуаль
vein	вена
velocity	скорость
velvet	бархатный
vendetta	вендетта
vendor	поставщик
veneer	шпон
venereal	венерический
venetian	венецианский
venezuela	венесуэла
vengeance	месть
vengeful	мстительный
venison	оленина
venom	яд
vent	вентиляционный
ventilate	вентилировать
ventilation	вентиляция
ventilator	вентилятор
ventricular	желудочковый
venture	предприятие
veranda	веранда
verb	глагол
verbal	словесный
verbatim	стенографический
verdict	приговор
verge	грань
verification	проверка
verify	проверять
vermin	вредители
versatile	универсальный
verse	стих
version	версия
versus	против
vertebra	позвонок
vertebrate	позвоночное
vertical	вертикальный
vertigo	головокружение
very	весьма
vessel	судно
vest	жилет
vestige	остаток
vet	ветеринар
veteran	ветеран
veto	вето
vex	раздражать
via	через
viable	жизнеспособный
vibrant	вибрирующий
vibrate	вибрировать
vicar	викарий
vicarious	искупительный
vice	порок
vicinity	окрестность
vicious	порочный
victim	жертва
victor	победитель
victorian	викторианский
victory	победа
video	видео
vie	соперничать
vietnam	вьетнам
vietnamese	вьетнамский
view	вид
viewer	средство просмотра
viewpoint	точка зрения
vigil	бодрствование
vigorous	энергичный
vile	мерзкий
villa	вилла
village	деревня
villager	сельский житель
villain	негодяй
vindicate	подтверждать
vindictive	мстительный
vine	лоза
vinegar	уксус
vineyard	виноградник
vintage	марочный
vinyl	винил
viola	альт
violate	нарушать
violation	нарушение
violence	жестокость
violent	интенсивный
violently	жестоко
violet	фиолетовый
violin	скрипка
viper	гадюка
viral	вирусный
virgin	дева
virile	мужественный
virtual	виртуальный
virtually	фактически
virtue	добродетель
virulent	вирулентный
virus	вирус
visa	виза
viscous	вязкий
visible	видимый
vision	зрение
visit	посещение
visitor	посетитель
visor	забрало
vista	перспектива
visual	визуальный
vital	жизненный
vitality	жизнеспособность
vitamin	витамин
viva	да здравствует!
vivid	яркий
vixen	лисица
vocabulary	лексикон
vocal	голосовой
vocation	призвание
vocational	профессиональный
vociferous	горластый
vodka	водка
vogue	мода
voice	голос
void	пустота
volatile	летучий
volcanic	вулканический
volcano	вулкан
volition	воля
volley	залп
volleyball	волейбол
volt	вольт
voltage	напряжение
volume	объем
voluminous	объемный
voluntary	добровольный
volunteer	доброволец
voluptuous	сладострастный
vomit	рвота
vomiting	рвота
voracious	прожорливый
vortex	вихрь
vote	голос (на выборах)
voter	избиратель
voting	голосование
vouch	поручаться
voucher	ваучер
vow	обет
vowel	гласный
voyage	плавание
vulgar	вульгарный
vulnerable	уязвимый
vulture	гриф
wacky	чокнутый
wad	пачка
waddle	ходить раскачиваясь
wade	переходить вброд
wafer	облатка
waffle	вафля
waft	доноситься
wag	махать
wage	зарплата
wager	пари
waggle	покачивание
wagon	фургон
wail	выть
waist	талия
waistband	пояс
wait	ждать
waiter	официант
waiting	ждущий
waitress	официантка
waive	отказываться
wake	просыпаться
wales	уэльс
walk	шаг
walkabout	пеший туризм
walker	ходок
walking	ходьба
walkman	плеер
walkway	дорожка
wall	стена
wallet	бумажник
wallow	барахтаться
wallpaper	обои
walnut	орех
walrus	морж
waltz	вальс
wan	бледный
wand	жезл
wander	прохаживаться
wane	убывать
want	желать
wanton	беспричинный
war	война
ward	палата
warden	начальник тюрьмы
wardrobe	гардероб
ware	товары
warehouse	склад
warehousing	складирование
warfare	война
warlike	воинственный
warm	теплый
warmth	тепло
warn	предупреждать
warning	предупреждение
warp	основа
warrant	ордер
warranty	гарантия
warren	кроличий садок
warrior	воин
warship	военный корабль
wart	бородавка
wary	осторожный
wash	мыть
washing	моющий
wasp	оса
waste	ненужный
wasteland	пустошь
watch	смотреть
watchdog	сторож
watchful	внимательный
watchman	страж
water	вода
waterfall	водопад
waterfront	берег
waterproof	водонепроницаемый
watershed	водораздел
watt	ватт
wave	развеваться
waver	колебаться
wavy	волнистый
wax	воск
way	путь
wayside	обочина
wayward	своенравный
we	мы
weak	слабый
weaken	ослаблять
weakness	слабость
wealth	богатство
wealthy	богатый
wean	отучать
weapon	орудие
weaponry	оружие
wear	носить
weary	усталый
weasel	ласка
weather	погода
weave	сплетать
web	паутина
website	веб-сайт
wed	женить
wedding	свадьба
wedge	клин
wednesday	среда
wee	писать
weed	сорняк
week	неделя
weekend	выходные дни
weekly	еженедельный
weep	плакать
weigh	взвешивать
weight	вес
weighty	весомый
weir	запруда
weird	странный
welcome	приветствовать
weld	сварка
welfare	благосостояние
well	здоровый
wellington	веллингтон
welsh	валлийский
welt	обтачка
wench	девка
west	запад
western	западный
wet	мокрый
whack	ударять
whale	кит
wham	удар
wharf	пристань
what	что? каков? кто?
whatever	все что
whatsit	штуковина
whatsoever	какой бы ни
wheat	пшеница
wheel	колесо
wheelbarrow	тачка
wheeze	хрипеть
when	когда?
whence	откуда
whenever	всякий раз
where	туда
whereabouts	местонахождение
whereas	тогда как
whereby	посредством чего
whereupon	после чего
wherever	где бы ни
whet	точить
whether	ли
whey	сыворотка
which	который
whichever	какой бы ни
whiff	дуновение
while	пока
whilst	пока
whim	каприз
whimper	хныкать
whimsy	прихоть
whine	вой
whip	кнут
whirl	кружить
whirlpool	водоворот
whirlwind	вихрь
whisk	взбивать
whisker	ус
whiskey	виски
whisky	виски
whisper	шептать
whist	вист
whistle	свисток
whit	йота
white	белый
whitewash	белить
whittle	большой нож
who	кто? который?
whoa	тпру! не части!
whoever	кто бы ни
whole	весь
wholesale	оптовый
wholesome	полезный
wholly	полностью
whom	кого
whoop	гикать
whore	шлюха
whose	чей
why	почему?
wick	фитиль
wicked	злой
wicker	плести из прутьев
wicket	калитка
wide	широкий
widely	широко
widen	расширяться
widespread	распространенный
widget	штучка
widow	вдова
width	ширина
wield	орудовать
wife	жена
wig	парик
wiggle	покачивать
wild	дикий
wilderness	пустыня
wildlife	живая природа
wildly	дико
will	воля
willing	готовый
